user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
50739822@N00	8276960240_b9580e95d7_o.jpg	1367	(38, 43)	m	940	1327	401	402	-90	0	136
50739822@N00	8276960240_b9580e95d7_o.jpg	1366	(38, 43)	f	1112	911	357	357	-100	0	102
50739822@N00	8276960240_b9580e95d7_o.jpg	1364	(8, 12)	m	1557	895	331	332	-95	0	127
50739822@N00	10574182095_88f4b8d8b0_o.jpg	1365	(8, 12)	m	171	159	268	268	-90	0	10
50739822@N00	8560895456_28a5a6a5e4_o.jpg	1365	(8, 12)	m	326	1168	313	312	-5	0	147
50739822@N00	8560895456_28a5a6a5e4_o.jpg	1364	(8, 12)	m	2306	790	280	281	15	0	76
50739822@N00	8276960582_09b021c067_o.jpg	1364	(8, 12)	m	1064	688	459	459	-90	0	109
50739822@N00	10477440026_11c9a73f0a_o.jpg	1365	(8, 12)	m	168	202	116	117	-95	-30	64
50739822@N00	8157790892_33c7e51b81_o.jpg	1364	(8, 12)	m	1139	355	567	567	-85	0	118
50739822@N00	8157790892_33c7e51b81_o.jpg	1366	(38, 43)	f	602	728	542	542	-105	0	68
50739822@N00	8157790892_33c7e51b81_o.jpg	1367	(38, 43)	m	255	1458	497	497	-90	0	122
50739822@N00	8157790892_33c7e51b81_o.jpg	1365	(8, 12)	m	1405	1383	421	421	-90	0	99
50739822@N00	11695777456_891c8287e7_o.jpg	1364	(8, 12)	m	155	77	240	241	-90	0	136
50739822@N00	11695348323_d5f3db626d_o.jpg	1367	(38, 43)	m	19	211	200	200	-100	0	62
50739822@N00	11695348323_d5f3db626d_o.jpg	1366	(38, 43)	f	86	319	184	184	-85	0	68
50739822@N00	11695348323_d5f3db626d_o.jpg	1364	(8, 12)	m	309	317	176	176	-80	-30	69
50739822@N00	10501730025_1d14d05a35_o.jpg	1364	(8, 12)	m	145	217	128	129	-95	0	76
50739822@N00	10217455025_511858f3d4_o.jpg	1364	(8, 12)	m	177	127	136	137	10	0	54
50739822@N00	8257100472_4e67f20925_o.jpg	1365	(8, 12)	m	1061	1378	414	414	-95	0	87
50739822@N00	8306973923_8538c65d75_o.jpg	1364	(8, 12)	m	375	243	412	412	-80	0	58
50739822@N00	8306973923_8538c65d75_o.jpg	1365	(8, 12)	m	599	805	319	320	-90	0	156
50739822@N00	8279053627_2be50b4a7f_o.jpg	1371	(4, 6)	f	146	1190	676	676	-10	-15	63
50739822@N00	8565801780_b1ea67bab0_o.jpg	1364	(8, 12)	m	935	839	242	243	5	0	106
50739822@N00	8559786721_f00328209d_o.jpg	1365	(8, 12)	m	749	905	395	395	-15	0	122
50739822@N00	8559786721_f00328209d_o.jpg	1364	(8, 12)	m	1628	699	345	344	-25	30	137
50739822@N00	11695384864_f86902d7f5_o.jpg	1367	(38, 43)	m	124	254	120	120	-75	0	28
50739822@N00	8564562405_5dd1b90ae3_o.jpg	1364	(8, 12)	m	1955	792	548	548	-5	30	50
50739822@N00	8564562405_5dd1b90ae3_o.jpg	1365	(8, 12)	m	1187	976	484	485	0	0	100
7890646@N03	10697169393_39ec493447_o.jpg	1388	(4, 6)	f	1560	1595	287	287	-15	0	100
7890646@N03	10695388485_6628a2f460_o.jpg	1389	(8, 12)	f	1561	1206	332	331	0	15	58
7890646@N03	10695388485_6628a2f460_o.jpg	1388	(4, 6)	f	831	1063	313	312	15	0	94
7890646@N03	10695388485_6628a2f460_o.jpg	1390	(8, 12)	m	473	1071	293	293	0	0	50
7890646@N03	10695388485_6628a2f460_o.jpg	1391	(0, 2)	m	1563	1474	274	274	10	0	75
7890646@N03	10693590426_f8ef254a50_o.jpg	1388	(4, 6)	f	1349	973	345	345	0	-15	69
7890646@N03	10695683653_932849dd73_o.jpg	1389	(8, 12)	f	1276	949	338	338	0	0	109
7890646@N03	10695683653_932849dd73_o.jpg	1388	(4, 6)	f	1791	1635	293	293	10	0	130
7890646@N03	10695454555_484e44111c_o.jpg	1388	(4, 6)	f	871	1477	294	293	-5	0	107
7890646@N03	10695488856_f30a56e3ab_o.jpg	1389	(8, 12)	f	629	753	421	421	10	0	81
7890646@N03	10695488856_f30a56e3ab_o.jpg	1392	(38, 42)	m	572	191	401	401	5	0	40
7890646@N03	10695488856_f30a56e3ab_o.jpg	1393	(25, 32)		1872	484	389	389	10	0	70
7890646@N03	10695488856_f30a56e3ab_o.jpg	1388	(4, 6)	f	1783	1643	351	350	5	0	132
7890646@N03	10693508466_95d6b1acac_o.jpg	1390	(8, 12)	m	626	1445	363	363	-10	0	91
7890646@N03	11022391083_a19bb75c88_o.jpg	1389	(8, 12)	f	1593	922	313	313	5	30	29
7890646@N03	11079507035_7200d0c5fb_o.jpg	1391	(0, 2)	m	793	427	1709	1708	-110	30	62
7890646@N03	10697762436_8533844d80_o.jpg	1394	(25, 32)	f	242	914	293	294	-10	0	59
7890646@N03	10697762436_8533844d80_o.jpg	1395	(25, 32)	f	1765	887	281	281	5	0	72
7890646@N03	10697762436_8533844d80_o.jpg	1389	(8, 12)	f	803	1125	274	274	5	0	142
7890646@N03	10697762436_8533844d80_o.jpg	1388	(4, 6)	f	1310	1652	274	274	5	0	149
7890646@N03	10696875635_d857f4c0f6_o.jpg	1392	(38, 42)	m	468	903	300	300	15	0	71
7890646@N03	10696875635_d857f4c0f6_o.jpg	1391	(0, 2)	m	331	1102	261	262	0	30	114
7890646@N03	10697817434_99064962f5_o.jpg	1388	(4, 6)	f	701	1107	287	287	-20	0	69
7890646@N03	10697744755_ebd031ec12_o.jpg	1389	(8, 12)	f	404	785	396	395	5	-15	53
7890646@N03	10697744755_ebd031ec12_o.jpg	1388	(4, 6)	f	1533	849	376	376	5	0	140
7890646@N03	10695462144_90c6bc279a_o.jpg	1392	(38, 42)	m	599	331	427	427	5	0	44
7890646@N03	10695462144_90c6bc279a_o.jpg	1389	(8, 12)	f	667	892	402	402	10	0	88
7890646@N03	10695462144_90c6bc279a_o.jpg	1390	(8, 12)	m	151	721	382	383	15	0	23
7890646@N03	10695462144_90c6bc279a_o.jpg	1393	(25, 32)		1871	608	382	383	15	0	86
7890646@N03	10695462144_90c6bc279a_o.jpg	1388	(4, 6)	f	1823	1727	325	325	5	0	135
7890646@N03	11079524965_c4449d9996_o.jpg	1391	(0, 2)	m	755	460	1759	1760	195	0	26
7890646@N03	11079742154_a00c2a2232_o.jpg	1388	(4, 6)	f	495	981	593	593	-75	0	80
7890646@N03	10693461555_ab1f1b3350_o.jpg	1388	(4, 6)	f	981	1499	268	268	15	0	28
7890646@N03	10695387255_cdeea7f547_o.jpg	1389	(8, 12)	f	1525	1165	357	357	10	45	45
7890646@N03	10695387255_cdeea7f547_o.jpg	1388	(4, 6)	f	878	1045	350	351	10	15	110
7890646@N03	10695387255_cdeea7f547_o.jpg	1390	(8, 12)	m	535	1063	312	312	0	0	39
7890646@N03	11079759136_8e8db9b476_o.jpg	1391	(0, 2)	m	723	299	1791	1792	-95	0	113
7890646@N03	10696984363_bc54af8c9e_o.jpg	1390	(8, 12)	m	226	1695	478	478	-10	0	39
7890646@N03	9574715430_42957b8925_o.jpg	1388	(4, 6)	f	440	69	240	241	-5	30	106
7890646@N03	10195511373_79b8bf8dd4_o.jpg	1396	(60, 100)	m	1856	521	242	242	-15	-15	45
7890646@N03	11079636495_ab10ede288_o.jpg	1388	(4, 6)	f	594	1088	606	606	-80	0	81
7890646@N03	11079664196_ecde0e665a_o.jpg	1393	(25, 32)		1435	525	657	657	5	0	68
7890646@N03	10695715533_45332f0885_o.jpg	1392	(38, 42)	m	1058	946	312	313	5	0	70
7890646@N03	10695715533_45332f0885_o.jpg	1388	(4, 6)	f	1117	570	274	274	-5	0	121
7890646@N03	10697705115_a67a14e793_o.jpg	1397	(25, 32)	f	895	537	389	388	-15	0	100
7890646@N03	10697705115_a67a14e793_o.jpg	1388	(4, 6)	f	1316	1552	338	338	-5	0	102
7890646@N03	10697705115_a67a14e793_o.jpg	1389	(8, 12)	f	449	887	325	325	-5	0	72
7890646@N03	11079667045_75ee0e6438_o.jpg	1391	(0, 2)	m	851	403	1689	1689	-90	0	78
7890646@N03	10693698884_d838ee07ff_o.jpg	1398	None	f	117	287	785	784	0	0	105
7890646@N03	10699897324_6b7e480226_o.jpg	1391	(0, 2)	m	461	736	772	772	-5	0	49
7890646@N03	10693654755_3b1d999674_o.jpg	1398	None	f	615	174	648	648	10	45	87
7890646@N03	10195526453_6830cb0295_o.jpg	1392	(38, 42)	m	1633	165	338	338	-5	0	36
7890646@N03	10195526453_6830cb0295_o.jpg	1388	(4, 6)	f	1026	1459	325	326	0	0	88
7890646@N03	10195526453_6830cb0295_o.jpg	1389	(8, 12)	f	852	659	319	319	0	0	93
7890646@N03	10195526453_6830cb0295_o.jpg	1390	(8, 12)	m	1341	533	300	300	-5	0	67
7890646@N03	10195536603_5b5d6456a8_o.jpg	1393	(25, 32)		1506	538	363	364	-15	0	75
7890646@N03	10195536603_5b5d6456a8_o.jpg	1392	(38, 42)	m	1282	451	319	318	-5	0	28
7890646@N03	10195536603_5b5d6456a8_o.jpg	1390	(8, 12)	m	1004	790	306	306	-5	0	53
7890646@N03	10195536603_5b5d6456a8_o.jpg	1389	(8, 12)	f	522	925	306	306	0	0	78
7890646@N03	10195536603_5b5d6456a8_o.jpg	1388	(4, 6)	f	626	1679	299	300	0	0	87
7890646@N03	10696923305_06137beef3_o.jpg	1393	(25, 32)		106	0	600	567	-5	0	71
7890646@N03	11079715443_3b1032fbf7_o.jpg	1391	(0, 2)	m	903	498	1524	1524	175	0	46
7890646@N03	10695385595_ac39a7768b_o.jpg	1388	(4, 6)	f	937	1066	325	325	10	0	87
7890646@N03	10695385595_ac39a7768b_o.jpg	1390	(8, 12)	m	592	1090	287	287	0	0	35
7890646@N03	10697798265_f4552192b6_o.jpg	1388	(4, 6)	f	1279	1480	287	287	0	0	152
7890646@N03	11079692244_b4d845839b_o.jpg	1393	(25, 32)		989	412	791	791	5	0	118
7890646@N03	10697932243_b54e0eeab1_o.jpg	1395	(25, 32)	f	1781	841	313	312	5	0	69
7890646@N03	10697932243_b54e0eeab1_o.jpg	1398	None	f	910	940	306	306	-20	0	66
7890646@N03	10697932243_b54e0eeab1_o.jpg	1394	(25, 32)	f	277	889	293	293	-5	0	62
7890646@N03	10697932243_b54e0eeab1_o.jpg	1389	(8, 12)	f	825	1096	281	281	5	0	134
7890646@N03	10697932243_b54e0eeab1_o.jpg	1388	(4, 6)	f	1351	1633	274	274	10	0	155
7890646@N03	11079616596_3df8f41c1c_o.jpg	1391	(0, 2)	m	720	444	1543	1543	200	0	30
7890646@N03	12054673866_4dcfa08333_o.jpg	1391	(0, 2)	m	690	431	427	428	-70	-30	9
7890646@N03	10695437236_bb19b586fe_o.jpg	1388	(4, 6)	f	1612	2132	300	300	15	0	105
7890646@N03	10195525333_d0c69fa699_o.jpg	1393	(25, 32)		1915	224	415	415	-10	0	87
7890646@N03	10195525333_d0c69fa699_o.jpg	1392	(38, 42)	m	1622	156	363	363	-10	0	37
7890646@N03	10195525333_d0c69fa699_o.jpg	1388	(4, 6)	f	1018	1475	319	319	0	0	73
7890646@N03	10195525333_d0c69fa699_o.jpg	1389	(8, 12)	f	884	661	319	319	0	0	85
7890646@N03	10195525333_d0c69fa699_o.jpg	1390	(8, 12)	m	1353	525	299	300	-5	0	43
7890646@N03	10700014615_bb973d1d0a_o.jpg	1388	(4, 6)	f	1864	1730	548	549	10	15	82
7890646@N03	10700014615_bb973d1d0a_o.jpg	1390	(8, 12)	m	1067	1306	427	427	5	0	31
7890646@N03	10700014615_bb973d1d0a_o.jpg	1399	(8, 12)	f	921	776	408	408	5	0	87
7890646@N03	10700014615_bb973d1d0a_o.jpg	1389	(8, 12)	f	510	1004	401	401	0	0	77
7890646@N03	10693565714_d149ee0688_o.jpg	1390	(8, 12)	m	1381	1007	319	319	-5	0	90
7890646@N03	10696802066_cb38690807_o.jpg	1390	(8, 12)	m	1829	1611	619	707	0	0	89
7890646@N03	10696802066_cb38690807_o.jpg	1389	(8, 12)	f	559	999	529	529	-15	0	90
7890646@N03	10195533283_f092a034f4_o.jpg	1393	(25, 32)		1399	643	370	370	-15	30	80
7890646@N03	10195533283_f092a034f4_o.jpg	1392	(38, 42)	m	1195	510	350	350	-10	15	22
7890646@N03	10195533283_f092a034f4_o.jpg	1388	(4, 6)	f	411	1748	318	319	-10	0	112
7890646@N03	10195533283_f092a034f4_o.jpg	1389	(8, 12)	f	459	991	312	312	0	0	97
7890646@N03	10195533283_f092a034f4_o.jpg	1390	(8, 12)	m	956	862	287	287	-5	0	64
7890646@N03	8433881861_63abfd475e_o.jpg	1393	(25, 32)		53	123	636	637	10	-15	78
7890646@N03	8433881861_63abfd475e_o.jpg	1392	(38, 42)	m	528	23	603	605	-5	0	96
7890646@N03	11079774863_8561443b9a_o.jpg	1391	(0, 2)	m	1225	655	905	905	-100	0	106
7890646@N03	10693503466_a27aafca77_o.jpg	1389	(8, 12)	f	930	867	357	357	5	0	98
7890646@N03	10195476236_d8dc4e6428_o.jpg	1393	(25, 32)		1906	204	401	401	-10	0	90
7890646@N03	10195476236_d8dc4e6428_o.jpg	1392	(38, 42)	m	1654	140	350	350	-5	15	28
7890646@N03	10195476236_d8dc4e6428_o.jpg	1388	(4, 6)	f	1075	1435	319	319	5	0	67
7890646@N03	10195476236_d8dc4e6428_o.jpg	1390	(8, 12)	m	1377	521	306	306	0	0	47
7890646@N03	10195476236_d8dc4e6428_o.jpg	1389	(8, 12)	f	913	666	299	299	0	0	104
7890646@N03	11022327824_c89fe7878e_o.jpg	1400	(8, 12)	f	1337	63	675	676	-70	0	99
7890646@N03	11022327824_c89fe7878e_o.jpg	1389	(8, 12)	f	825	1171	516	516	-100	0	78
7890646@N03	10700046844_aa7b0cdc5a_o.jpg	1390	(8, 12)	m	1289	1361	414	414	-5	0	52
7890646@N03	10700046844_aa7b0cdc5a_o.jpg	1388	(4, 6)	f	2081	1679	414	415	-10	0	77
7890646@N03	10700046844_aa7b0cdc5a_o.jpg	1399	(8, 12)	f	1659	910	395	395	-10	0	113
7890646@N03	10700046844_aa7b0cdc5a_o.jpg	1389	(8, 12)	f	580	938	376	376	10	0	61
7890646@N03	10696867585_6cd258ab6f_o.jpg	1388	(4, 6)	f	1056	1759	593	593	0	0	128
7890646@N03	10696867585_6cd258ab6f_o.jpg	1390	(8, 12)	m	296	1318	504	503	-10	0	72
7890646@N03	10697776244_e4d81d09da_o.jpg	1388	(4, 6)	f	721	940	485	484	-10	-30	17
7890646@N03	10693777573_68fc71c95d_o.jpg	1388	(4, 6)	f	1271	1082	306	306	-10	-15	80
7890646@N03	12052106513_b5f0073ea8_o.jpg	1389	(8, 12)	f	800	941	261	262	-75	0	77
7890646@N03	11079772533_97200ff1e2_o.jpg	1391	(0, 2)	m	943	784	963	962	-105	15	100
7890646@N03	11079722836_8262142050_o.jpg	1388	(4, 6)	f	591	1002	542	542	-75	-30	79
7890646@N03	10697685285_8444ec1810_o.jpg	1389	(8, 12)	f	956	849	299	300	0	-15	84
7890646@N03	11079637784_e985537d74_o.jpg	1391	(0, 2)	m	769	578	1467	1466	185	0	45
7890646@N03	10693596366_6e63591d5e_o.jpg	1389	(8, 12)	f	1380	978	306	306	-5	0	90
7890646@N03	10693596366_6e63591d5e_o.jpg	1390	(8, 12)	m	678	852	300	300	5	0	39
7890646@N03	10693596366_6e63591d5e_o.jpg	1388	(4, 6)	f	1206	1541	274	274	-5	0	127
7890646@N03	10695392705_d83260a388_o.jpg	1389	(8, 12)	f	1590	1126	332	332	10	30	55
7890646@N03	10695392705_d83260a388_o.jpg	1388	(4, 6)	f	882	1082	313	312	10	0	83
7890646@N03	10700044324_743ff07cf2_o.jpg	1389	(8, 12)	f	455	722	472	472	-10	0	100
7890646@N03	10697926093_f21bea94fe_o.jpg	1398	None	f	278	819	1690	1689	10	-45	20
7890646@N03	10697916903_9e0fa180c5_o.jpg	1388	(4, 6)	f	706	1110	267	268	-5	0	88
7890646@N03	10693479635_7deec8cb23_o.jpg	1388	(4, 6)	f	253	274	1090	1090	-15	-15	58
7890646@N03	10700067246_c1fdc6e638_o.jpg	1399	(8, 12)	f	1871	830	408	408	-5	0	117
7890646@N03	10700067246_c1fdc6e638_o.jpg	1390	(8, 12)	m	1568	1233	401	402	0	0	69
7890646@N03	10695441626_580504833a_o.jpg	1388	(4, 6)	f	1494	1883	306	306	15	0	85
7890646@N03	11079753473_0ec4436b20_o.jpg	1391	(0, 2)	m	1354	541	1052	1052	-90	-30	99
7890646@N03	11079775854_8d50096747_o.jpg	1401	(8, 12)	f	352	430	956	957	5	0	150
7890646@N03	10695615963_3cc7979690_o.jpg	1388	(4, 6)	f	1581	1861	325	325	-10	0	27
7890646@N03	11952043975_98cc353a2c_o.jpg	1402	(8, 12)	m	1381	1445	300	300	-100	0	34
7890646@N03	11952043975_98cc353a2c_o.jpg	1403	(8, 12)	m	1418	1102	268	268	-90	0	5
7890646@N03	10697169623_68b81b0ccc_o.jpg	1393	(25, 32)		84	0	596	550	-20	0	41
7890646@N03	10700061365_4ed2f97f59_o.jpg	1388	(4, 6)	f	1057	683	361	361	0	0	106
7890646@N03	10699878106_2716138812_o.jpg	1388	(4, 6)	f	1209	1303	300	300	10	0	138
7890646@N03	10700310493_24f82291f6_o.jpg	1389	(8, 12)	f	2224	782	255	255	0	0	163
7890646@N03	10700310493_24f82291f6_o.jpg	1388	(4, 6)	f	392	983	242	242	0	0	81
7890646@N03	10695430805_f2f9e515a1_o.jpg	1389	(8, 12)	f	1432	996	319	318	5	0	115
7890646@N03	10695430805_f2f9e515a1_o.jpg	1388	(4, 6)	f	1953	1644	294	294	5	0	149
7890646@N03	10700068915_17cf3a8983_o.jpg	1388	(4, 6)	f	454	961	242	242	10	0	68
7890646@N03	10700123894_406f7701c8_o.jpg	1388	(4, 6)	f	454	1066	242	242	5	0	79
7890646@N03	11079724374_0976327220_o.jpg	1388	(4, 6)	f	541	662	797	797	-95	0	77
7890646@N03	10699991904_87f398006a_o.jpg	1404	(15, 20)	f	589	344	580	580	-5	0	115
7890646@N03	10699991904_87f398006a_o.jpg	1398	None	f	1399	90	580	580	-5	0	128
7890646@N03	10699991904_87f398006a_o.jpg	1388	(4, 6)	f	1539	1727	427	427	0	0	124
7890646@N03	10695726823_6a69a98a47_o.jpg	1388	(4, 6)	f	1083	629	287	287	-5	0	127
7890646@N03	10700066446_62c498435b_o.jpg	1390	(8, 12)	m	1302	1329	420	420	-10	0	70
7890646@N03	10700066446_62c498435b_o.jpg	1399	(8, 12)	f	1703	908	408	408	-10	0	106
7890646@N03	10195307124_884008dbb1_o.jpg	1396	(60, 100)	m	1840	560	243	243	5	0	36
7890646@N03	11079683134_f51a0b71e6_o.jpg	1393	(25, 32)		997	137	797	796	10	0	75
7890646@N03	10700058274_bf91c44d8b_o.jpg	1388	(4, 6)	f	1786	1914	529	529	-5	30	92
7890646@N03	10700058274_bf91c44d8b_o.jpg	1390	(8, 12)	m	1058	1389	465	466	0	0	92
7890646@N03	10700058274_bf91c44d8b_o.jpg	1399	(8, 12)	f	1123	777	427	427	20	0	8
7890646@N03	10700058274_bf91c44d8b_o.jpg	1389	(8, 12)	f	567	1101	395	395	5	0	39
7890646@N03	11079621785_69de0e23f6_o.jpg	1391	(0, 2)	m	1187	873	433	433	-85	0	18
7890646@N03	10696934524_431d4ab5d2_o.jpg	1392	(38, 42)	m	522	994	294	293	0	0	48
7890646@N03	10696785004_85baa88d97_o.jpg	1389	(8, 12)	f	647	991	541	542	-10	0	47
7890646@N03	10693649525_6447222123_o.jpg	1388	(4, 6)	f	1292	1206	657	657	5	0	80
7890646@N03	10695437515_ef4804eff8_o.jpg	1390	(8, 12)	m	202	873	395	395	-5	0	106
7890646@N03	10695437515_ef4804eff8_o.jpg	1389	(8, 12)	f	1420	1045	318	319	10	0	92
7890646@N03	10695437515_ef4804eff8_o.jpg	1391	(0, 2)	m	548	1275	268	267	-5	0	107
7890646@N03	12054683196_1a0498cc2d_o.jpg	1391	(0, 2)	m	809	148	1039	1039	-85	0	80
7890646@N03	10698010533_ee2702f1c3_o.jpg	1388	(4, 6)	f	804	1106	287	286	-10	0	70
7890646@N03	11079700576_3e837de26b_o.jpg	1388	(4, 6)	f	878	1549	274	274	-90	0	125
7890646@N03	10699875916_5ffe9a7678_o.jpg	1388	(4, 6)	f	1225	1303	293	293	0	30	143
7890646@N03	10693712846_42bd993ea5_o.jpg	1398	None	f	0	222	960	1033	0	0	159
7890646@N03	10697731304_888fbc28f4_o.jpg	1388	(4, 6)	f	670	1109	275	274	0	0	108
7890646@N03	10695450174_abf9dd919e_o.jpg	1389	(8, 12)	f	1361	999	267	268	0	0	110
7890646@N03	10695450174_abf9dd919e_o.jpg	1388	(4, 6)	f	918	1523	261	262	-5	0	101
7890646@N03	10695450174_abf9dd919e_o.jpg	1390	(8, 12)	m	597	843	255	255	5	0	95
7890646@N03	11079528295_0d6f1d83a1_o.jpg	1391	(0, 2)	m	918	643	1561	1562	190	0	12
7890646@N03	10700010105_39ec2c2e4b_o.jpg	1390	(8, 12)	m	1088	1348	459	459	0	0	87
7890646@N03	10700010105_39ec2c2e4b_o.jpg	1399	(8, 12)	f	1083	749	408	408	20	0	46
7890646@N03	10700010105_39ec2c2e4b_o.jpg	1389	(8, 12)	f	626	1032	376	376	0	0	68
7890646@N03	10697680725_705139da99_o.jpg	1388	(4, 6)	f	868	1018	268	268	5	0	56
7890646@N03	10693580066_4f573f5389_o.jpg	1388	(4, 6)	f	1203	1378	312	312	0	0	42
7890646@N03	10693580066_4f573f5389_o.jpg	1389	(8, 12)	f	1416	1222	306	306	-5	0	50
7890646@N03	11079718166_649f5e91d7_o.jpg	1389	(8, 12)	f	1037	1265	357	357	-90	30	76
7890646@N03	11079718166_649f5e91d7_o.jpg	1388	(4, 6)	f	935	863	242	243	-70	0	63
7890646@N03	10195440676_e73325a5ba_o.jpg	1396	(60, 100)	m	1522	525	242	243	0	0	36
7890646@N03	10693533225_8e7b09a027_o.jpg	1389	(8, 12)	f	1442	1219	331	331	-5	0	66
7890646@N03	10693533225_8e7b09a027_o.jpg	1390	(8, 12)	m	1856	1096	313	312	-10	0	63
7890646@N03	10693533225_8e7b09a027_o.jpg	1388	(4, 6)	f	1165	1381	299	300	5	0	78
7890646@N03	10693716216_9e2942b6e3_o.jpg	1398	None	f	0	77	632	697	0	-15	95
7890646@N03	11079625426_26e39150ae_o.jpg	1391	(0, 2)	m	591	0	1829	1829	-85	15	34
7890646@N03	11079617676_ff47528bb1_o.jpg	1391	(0, 2)	m	867	341	1523	1523	190	0	31
7890646@N03	10693571174_043b3be6fa_o.jpg	1388	(4, 6)	f	1394	1115	338	338	-10	-15	31
7890646@N03	10195441525_109279b5aa_o.jpg	1393	(25, 32)		2130	288	376	376	0	0	62
7890646@N03	10195441525_109279b5aa_o.jpg	1392	(38, 42)	m	814	255	319	318	0	-15	48
7890646@N03	10195441525_109279b5aa_o.jpg	1388	(4, 6)	f	1297	1407	306	306	10	0	98
7890646@N03	10195441525_109279b5aa_o.jpg	1389	(8, 12)	f	1161	729	300	300	-5	0	94
7890646@N03	10195441525_109279b5aa_o.jpg	1390	(8, 12)	m	1494	560	275	275	-5	0	120
7890646@N03	10695440265_a125eaa577_o.jpg	1390	(8, 12)	m	226	843	382	382	0	0	88
7890646@N03	10695440265_a125eaa577_o.jpg	1389	(8, 12)	f	1373	984	357	357	0	0	109
7890646@N03	10695440265_a125eaa577_o.jpg	1388	(4, 6)	f	2003	1738	312	313	10	0	106
7890646@N03	11079531705_60a4de083e_o.jpg	1391	(0, 2)	m	647	785	1498	1498	195	0	14
7890646@N03	10695461206_92a63e4ebd_o.jpg	1388	(4, 6)	f	1145	1204	326	326	10	0	94
7890646@N03	10696990906_be78286d6a_o.jpg	1388	(4, 6)	f	777	809	600	599	-5	0	48
7890646@N03	10697790445_b181c3742e_o.jpg	1391	(0, 2)	m	742	546	1734	1734	10	45	21
7890646@N03	10693602735_e5162fdb0f_o.jpg	1391	(0, 2)	m	597	962	995	995	15	-30	50
7890646@N03	10696954214_ee49a7428f_o.jpg	1388	(4, 6)	f	639	1190	242	242	0	0	37
7890646@N03	10693645774_010ddaea5e_o.jpg	1391	(0, 2)	m	500	922	771	772	-10	30	18
7890646@N03	11079673296_b2c22a7765_o.jpg	1393	(25, 32)		1094	497	746	746	5	0	106
7890646@N03	11952879846_4c491e956a_o.jpg	1390	(8, 12)	m	1078	972	377	376	-80	0	22
7890646@N03	11952879846_4c491e956a_o.jpg	1388	(4, 6)	f	978	729	338	338	-90	0	21
7890646@N03	11952879846_4c491e956a_o.jpg	1402	(8, 12)	m	597	1265	306	306	-90	0	9
7890646@N03	10695439464_d0ac6b9483_o.jpg	1388	(4, 6)	f	1216	1211	325	325	15	0	86
7890646@N03	11079747294_cc561cc89c_o.jpg	1388	(4, 6)	f	594	1098	606	605	-80	0	84
7890646@N03	10696786534_3966360d34_o.jpg	1388	(4, 6)	f	1816	2067	491	490	0	0	120
7890646@N03	10696786534_3966360d34_o.jpg	1390	(8, 12)	m	879	1705	459	459	-10	0	80
7890646@N03	10696786534_3966360d34_o.jpg	1389	(8, 12)	f	216	1338	313	313	0	0	76
7890646@N03	11079787563_255619e40b_o.jpg	1389	(8, 12)	f	1047	871	784	784	-90	30	74
7890646@N03	11079787563_255619e40b_o.jpg	1392	(38, 42)	m	675	596	306	306	-75	30	106
7890646@N03	10697969223_c0b174abd3_o.jpg	1388	(4, 6)	f	669	967	491	491	15	0	45
7890646@N03	11079553395_13588ddbc3_o.jpg	1391	(0, 2)	m	1604	954	530	529	-20	0	78
7890646@N03	10695456546_d0d92eaa68_o.jpg	1389	(8, 12)	f	1534	1042	325	325	10	45	66
7890646@N03	10700011565_46a09d48d3_o.jpg	1388	(4, 6)	f	1711	1947	504	501	-10	0	91
7890646@N03	10700011565_46a09d48d3_o.jpg	1390	(8, 12)	m	921	1394	491	491	0	0	69
7890646@N03	10700011565_46a09d48d3_o.jpg	1399	(8, 12)	f	863	835	491	490	10	0	72
7890646@N03	10700011565_46a09d48d3_o.jpg	1389	(8, 12)	f	494	1168	388	389	5	0	63
7890646@N03	10693525504_d1fb612283_o.jpg	1388	(4, 6)	f	720	377	854	854	-5	0	121
7890646@N03	11079607365_dd0bcecbb7_o.jpg	1389	(8, 12)	f	823	1115	740	740	-95	0	88
7890646@N03	11079607365_dd0bcecbb7_o.jpg	1390	(8, 12)	m	261	55	446	447	-100	0	68
7890646@N03	11079607365_dd0bcecbb7_o.jpg	1392	(38, 42)	m	392	1316	286	287	-80	30	109
7890646@N03	10541366614_6dd7234ced_o.jpg	1388	(4, 6)	f	1305	938	299	300	-85	0	137
7890646@N03	12053822995_4082f99452_o.jpg	1391	(0, 2)	m	713	330	424	424	-70	0	23
7890646@N03	11079729123_a15bbd61b5_o.jpg	1391	(0, 2)	m	747	589	1670	1670	195	15	16
7890646@N03	10699882964_e2989a4148_o.jpg	1388	(4, 6)	f	687	469	424	424
