user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
8410632@N03	11855616075_82749bbed4_o.jpg	1782	(25, 32)	m	1045	651	880	880	-5	0	70
8410632@N03	11855616075_82749bbed4_o.jpg	1783	(25, 32)	f	753	1329	842	841	0	30	143
8410632@N03	10458514225_277b1f84cd_o.jpg	1784	(0, 2)	f	1361	890	643	644	0	0	68
8410632@N03	8533432675_49a532d2a0_o.jpg	1784	(0, 2)	f	550	702	356	356	-10	0	145
8410632@N03	10458521276_fbf26efbfb_o.jpg	1782	(25, 32)	m	1536	180	1575	1574	5	0	61
8410632@N03	10458521276_fbf26efbfb_o.jpg	1784	(0, 2)	f	1235	766	879	880	10	0	49
8410632@N03	10458751453_f6aba5863b_o.jpg	1784	(0, 2)	f	337	751	676	676	0	0	59
8410632@N03	8923311675_22e13a8417_o.jpg	1784	(0, 2)	f	839	1158	778	778	-15	0	71
8410632@N03	9186451393_0291e5d485_o.jpg	1784	(0, 2)	f	715	854	529	529	0	-15	74
8410632@N03	9186389951_d21149da1b_o.jpg	1785	(4, 6)	m	1405	664	491	491	15	15	47
8410632@N03	9189581480_e57a6cce84_o.jpg	1786	(60, 100)	f	1123	648	924	925	-20	0	25
8410632@N03	8533400657_6ec390e6ce_o.jpg	1785	(4, 6)	m	882	1072	810	810	0	0	132
8410632@N03	9189312824_f511ca2fbd_o.jpg	1790	(60, 100)	m	1475	524	268	268	0	0	26
8410632@N03	9189312824_f511ca2fbd_o.jpg	1783	(25, 32)	f	1683	586	261	261	-15	0	50
8410632@N03	9189434638_9b320b8e7e_o.jpg	1785	(4, 6)	m	600	675	612	612	5	30	93
8410632@N03	11855828664_2f9726be95_o.jpg	1782	(25, 32)	m	0	745	878	896	20	0	14
8410632@N03	11257308124_d177707924_o.jpg	1781	(8, 12)	m	834	480	614	632	15	0	91
8410632@N03	11855750323_d7668549ca_o.jpg	1782	(25, 32)	m	1617	853	741	741	-10	0	83
8410632@N03	11855750323_d7668549ca_o.jpg	1783	(25, 32)	f	861	1424	512	512	-15	-45	18
8410632@N03	11855750323_d7668549ca_o.jpg	1785	(4, 6)	m	1229	1369	464	464	0	0	97
8410632@N03	10458687613_9246eba60a_o.jpg	1783	(25, 32)	f	208	266	772	772	10	30	55
8410632@N03	10458687613_9246eba60a_o.jpg	1784	(0, 2)	f	617	699	588	589	0	0	23
8410632@N03	11856375764_ddb44edd18_o.jpg	1782	(25, 32)	m	2087	672	491	491	5	0	34
8410632@N03	11856375764_ddb44edd18_o.jpg	1783	(25, 32)	f	670	862	421	420	-10	0	43
8410632@N03	11856375764_ddb44edd18_o.jpg	1784	(0, 2)	f	948	956	382	382	-5	0	43
8410632@N03	11257617725_7f1800926e_o.jpg	1784	(0, 2)	f	478	372	969	969	10	0	100
8410632@N03	11257422875_92f33f9ff8_o.jpg	1780	(8, 12)	m	406	197	220	220	-10	-15	12
8410632@N03	8534508708_200cb6fc6b_o.jpg	1785	(4, 6)	m	752	1055	809	809	0	0	109
8410632@N03	10458599743_d1ddfbd0c5_o.jpg	1782	(25, 32)	m	1566	382	619	618	-10	0	60
8410632@N03	10458599743_d1ddfbd0c5_o.jpg	1783	(25, 32)	f	1343	600	548	549	5	0	87
8410632@N03	10458599743_d1ddfbd0c5_o.jpg	1784	(0, 2)	f	1224	1086	484	485	-5	0	47
8410632@N03	10458599743_d1ddfbd0c5_o.jpg	1785	(4, 6)	m	2014	933	440	440	0	0	162
8410632@N03	11847944603_3bfd1c56b0_o.jpg	1785	(4, 6)	m	1012	454	637	637	5	0	23
8410632@N03	10614758293_741f898119_o.jpg	1781	(8, 12)	m	1453	761	332	332	-10	0	56
8410632@N03	9186494837_c6abbe0282_o.jpg	1784	(0, 2)	f	1394	580	771	771	0	0	15
8410632@N03	11257390673_8768dc5e6e_o.jpg	1792	(25, 32)	m	366	93	267	309	-5	0	154
8410632@N03	11257390673_8768dc5e6e_o.jpg	1791	35	f	68	161	301	300	-5	0	104
8410632@N03	11257244615_258702375d_o.jpg	1791	35	f	715	903	740	740	0	0	72
8410632@N03	11257244615_258702375d_o.jpg	1787	(38, 43)	f	1694	859	714	714	0	0	89
8410632@N03	11257244615_258702375d_o.jpg	1786	(60, 100)	f	750	251	593	593	15	0	81
8410632@N03	11257244615_258702375d_o.jpg	1779	(8, 12)	f	1941	103	529	529	-5	0	123
8410632@N03	11257244615_258702375d_o.jpg	1783	(25, 32)	f	1381	157	491	491	-5	0	146
8410632@N03	10458545284_7d9a12f83d_o.jpg	1782	(25, 32)	m	906	92	392	392	-5	45	25
8410632@N03	10458545284_7d9a12f83d_o.jpg	1784	(0, 2)	f	567	365	256	256	10	0	93
8410632@N03	11848492355_3240811f1f_o.jpg	1784	(0, 2)	f	377	698	808	808	-20	45	32
8410632@N03	11257409455_6c9e5f1809_o.jpg	1783	(25, 32)	f	559	91	412	412	10	-15	35
8410632@N03	11257409455_6c9e5f1809_o.jpg	1780	(8, 12)	m	1239	421	344	344	10	0	15
8410632@N03	11855655834_9e18390c75_o.jpg	1783	(25, 32)	f	544	0	1536	1280	20	0	28
8410632@N03	8533438221_40a5552da3_o.jpg	1785	(4, 6)	m	868	490	402	402	-10	0	106
8410632@N03	10458543725_ec2edb7741_o.jpg	1785	(4, 6)	m	2344	210	280	280	-10	30	91
8410632@N03	10458582734_4201d68bc2_o.jpg	1784	(0, 2)	f	399	420	776	776	10	45	55
8410632@N03	11855157474_7ff56713d9_o.jpg	1781	(8, 12)	m	1520	741	261	261	0	0	142
8410632@N03	11856096686_1115790dbe_o.jpg	1783	(25, 32)	f	890	710	1052	1052	-15	30	157
8410632@N03	11856096686_1115790dbe_o.jpg	1784	(0, 2)	f	422	830	860	860	5	-30	143
8410632@N03	11856096686_1115790dbe_o.jpg	1782	(25, 32)	m	1102	106	848	848	0	-30	67
8410632@N03	11257326784_df4a5096c8_o.jpg	1780	(8, 12)	m	622	778	832	831	-25	0	27
8410632@N03	11257315094_370e697ff5_o.jpg	1792	(25, 32)	m	42	363	1292	1292	-5	0	25
8410632@N03	8534527968_5cd9d234e6_o.jpg	1785	(4, 6)	m	860	1114	293	293	0	0	14
8410632@N03	8534527968_5cd9d234e6_o.jpg	1784	(0, 2)	f	1434	1338	287	287	-5	0	106
8410632@N03	9189246680_c5ae7476bb_o.jpg	1785	(4, 6)	m	2188	605	274	274	0	0	20
8410632@N03	11849436856_05eb3d7be1_o.jpg	1784	(0, 2)	f	405	313	264	264	10	0	68
8410632@N03	11855941075_2fa0d32979_o.jpg	1782	(25, 32)	m	2070	683	516	517	5	0	38
8410632@N03	11855941075_2fa0d32979_o.jpg	1783	(25, 32)	f	663	887	433	434	-10	0	44
8410632@N03	11855941075_2fa0d32979_o.jpg	1784	(0, 2)	f	962	1024	319	319	-5	0	58
8410632@N03	11855561745_6aa3a478a3_o.jpg	1786	(60, 100)	f	790	678	533	533	15	0	73
8410632@N03	11855561745_6aa3a478a3_o.jpg	1784	(0, 2)	f	379	575	396	395	-10	0	88
8410632@N03	9186185081_904ef314db_o.jpg	1784	(0, 2)	f	918	455	1153	1154	10	0	6
8410632@N03	8533455755_6846ef879e_o.jpg	1784	(0, 2)	f	1126	999	402	401	-10	-30	18
8410632@N03	9186506805_8c07d65015_o.jpg	1783	(25, 32)	f	1157	584	1804	1805	-5	0	35
8410632@N03	10458576974_2203bd3f4c_o.jpg	1784	(0, 2)	f	272	357	949	948	-5	0	45
8410632@N03	11856029224_b1cf3aba26_o.jpg	1783	(25, 32)	f	373	1007	889	888	0	45	23
8410632@N03	11856029224_b1cf3aba26_o.jpg	1784	(0, 2)	f	65	1045	755	756	5	0	57
8410632@N03	11257665316_44cc8627d4_o.jpg	1784	(0, 2)	f	847	0	792	724	10	0	20
8410632@N03	9189764424_77f6bbaf62_o.jpg	1784	(0, 2)	f	1364	693	542	542	-5	0	77
8410632@N03	10614439555_fb91b0ef39_o.jpg	1782	(25, 32)	m	1958	925	587	587	0	0	93
8410632@N03	9186483089_a624985399_o.jpg	1784	(0, 2)	f	841	342	1562	1562	0	45	9
8410632@N03	9186970217_c15285b1d8_o.jpg	1784	(0, 2)	f	1367	772	504	504	-5	0	34
8410632@N03	10458647863_3c7c6c8e9e_o.jpg	1784	(0, 2)	f	863	543	657	657	10	15	59
8410632@N03	11257237636_7533d6bf30_o.jpg	1793	(38, 43)	m	210	220	784	785	10	0	40
8410632@N03	11257237636_7533d6bf30_o.jpg	1788	(25, 32)	m	1667	181	712	713	0	0	95
8410632@N03	11257237636_7533d6bf30_o.jpg	1783	(25, 32)	f	1043	629	588	588	10	0	110
8410632@N03	11848497315_1774b23fd3_o.jpg	1782	(25, 32)	m	455	455	702	702	-15	-15	26
8410632@N03	11848497315_1774b23fd3_o.jpg	1783	(25, 32)	f	1568	548	656	656	0	0	100
8410632@N03	9186499047_603d757723_o.jpg	1784	(0, 2)	f	879	245	906	905	5	0	31
8410632@N03	11855920484_9803ffe684_o.jpg	1784	(0, 2)	f	0	140	650	840	5	15	41
8410632@N03	8534543260_c391fd6116_o.jpg	1785	(4, 6)	m	1035	1651	262	261	10	0	6
8410632@N03	8534534598_70eeb2e6bf_o.jpg	1785	(4, 6)	m	612	765	1224	1224	-25	0	19
8410632@N03	11847966563_6a3db8705f_o.jpg	1785	(4, 6)	m	729	707	765	765	0	-30	64
8410632@N03	10458409486_dcfd76b362_o.jpg	1785	(4, 6)	m	358	429	376	376	0	0	90
8410632@N03	10458409486_dcfd76b362_o.jpg	1784	(0, 2)	f	1175	236	284	284	10	0	81
8410632@N03	10458618103_67fd261c77_o.jpg	1785	(4, 6)	m	1396	194	777	778	-15	-45	49
8410632@N03	10458553486_13e0c9697c_o.jpg	1782	(25, 32)	m	1013	146	324	325	-15	0	53
8410632@N03	10458553486_13e0c9697c_o.jpg	1783	(25, 32)	f	706	177	288	288	0	0	56
8410632@N03	10458553486_13e0c9697c_o.jpg	1785	(4, 6)	m	1198	460	216	215	0	0	69
8410632@N03	8533416813_8f570bd806_o.jpg	1785	(4, 6)	m	991	994	459	459	10	0	48
8410632@N03	9187032247_82aa4e5b51_o.jpg	1782	(25, 32)	m	690	130	412	412	5	0	34
8410632@N03	9187032247_82aa4e5b51_o.jpg	1783	(25, 32)	f	1583	368	312	312	0	15	36
8410632@N03	9187032247_82aa4e5b51_o.jpg	1785	(4, 6)	m	1174	695	299	299	-5	0	47
8410632@N03	8533462889_a2ca04a3c0_o.jpg	1785	(4, 6)	m	1048	1122	338	337	5	-15	22
8410632@N03	9189741700_2071e40a1a_o.jpg	1783	(25, 32)	f	422	486	363	363	0	0	93
8410632@N03	9189741700_2071e40a1a_o.jpg	1784	(0, 2)	f	1494	935	326	325	0	0	93
8410632@N03	9189710044_a7f91ff455_o.jpg	1783	(25, 32)	f	788	629	326	325	0	0	138
8410632@N03	11847419413_d21a2128b8_o.jpg	1782	(25, 32)	m	1690	572	612	612	-15	15	43
8410632@N03	11847419413_d21a2128b8_o.jpg	1783	(25, 32)	f	1206	980	453	452	-15	15	115
8410632@N03	11847419413_d21a2128b8_o.jpg	1785	(4, 6)	m	1592	968	440	440	15	0	24
8410632@N03	11847419413_d21a2128b8_o.jpg	1784	(0, 2)	f	973	1075	396	396	-5	-45	28
8410632@N03	9189243872_91c9103cd9_o.jpg	1785	(4, 6)	m	1824	849	746	746	10	0	155
8410632@N03	9189243872_91c9103cd9_o.jpg	1782	(25, 32)	m	1061	277	739	739	-10	0	48
8410632@N03	9189243872_91c9103cd9_o.jpg	1783	(25, 32)	f	1467	627	682	683	5	0	117
8410632@N03	9189243872_91c9103cd9_o.jpg	1784	(0, 2)	f	1249	1110	542	542	5	-45	133
8410632@N03	9186631281_8607058a93_o.jpg	1783	(25, 32)	f	1208	449	1268	1269	-5	45	28
8410632@N03	9186631281_8607058a93_o.jpg	1784	(0, 2)	f	715	564	1026	1026	10	-45	31
8410632@N03	10458491955_686c92c7b7_o.jpg	1783	(25, 32)	f	1208	492	516	516	-5	0	31
8410632@N03	11847912093_2d4fd24c53_o.jpg	1784	(0, 2)	f	1173	62	1625	1625	-15	-30	76
8410632@N03	9187001205_e0896f3fd7_o.jpg	1782	(25, 32)	m	865	392	268	267	5	0	59
8410632@N03	10458419955_14cbd3a620_o.jpg	1784	(0, 2)	f	546	647	388	389	5	0	67
8410632@N03	9189580202_4619a002d4_o.jpg	1782	(25, 32)	m	1412	344	867	867	0	15	10
8410632@N03	9189580202_4619a002d4_o.jpg	1783	(25, 32)	f	1173	755	765	765	-5	15	50
8410632@N03	11855863245_6232311d94_o.jpg	1783	(25, 32)	f	1751	1059	383	383	5	0	50
8410632@N03	11855863245_6232311d94_o.jpg	1782	(25, 32)	m	771	803	382	382	-10	15	45
8410632@N03	10614715483_b303b74aa4_o.jpg	1782	(25, 32)	m	1359	771	370	370	5	0	118
8410632@N03	9189187168_1a3b7bfd77_o.jpg	1790	(60, 100)	m	1686	924	414	414	0	15	73
8410632@N03	8534537282_e27960abea_o.jpg	1784	(0, 2)	f	60	19	2282	2282	-10	0	137
8410632@N03	11257248976_2819e4cdbd_o.jpg	1788	(25, 32)	m	2119	578	364	363	0	45	48
8410632@N03	11257248976_2819e4cdbd_o.jpg	1790	(60, 100)	m	779	530	331	332	0	0	30
8410632@N03	11257248976_2819e4cdbd_o.jpg	1793	(38, 43)	m	1187	670	280	281	5	0	24
8410632@N03	11257248976_2819e4cdbd_o.jpg	1786	(60, 100)	f	1832	847	274	275	0	15	28
8410632@N03	11257248976_2819e4cdbd_o.jpg	1783	(25, 32)	f	1553	827	262	261	0	30	95
8410632@N03	11855410473_5c667b1e3e_o.jpg	1784	(0, 2)	f	949	247	984	985	0	0	142
8410632@N03	11849473636_f57bc1493a_o.jpg	1781	(8, 12)	m	552	166	416	417	5	0	97
8410632@N03	11849473636_f57bc1493a_o.jpg	1784	(0, 2)	f	784	1017	316	315	20	0	16
8410632@N03	11849473636_f57bc1493a_o.jpg	1785	(4, 6)	m	370	882	304	304	-5	45	37
8410632@N03	11847690465_c1b0dce4af_o.jpg	1784	(0, 2)	f	337	316	344	344	15	-15	55
8410632@N03	10458406866_192e1f126d_o.jpg	1785	(4, 6)	m	1471	991	376	376	-10	0	57
8410632@N03	10458406866_192e1f126d_o.jpg	1784	(0, 2)	f	2288	839	293	294	5	0	59
8410632@N03	8923325395_da935d9baf_o.jpg	1782	(25, 32)	m	1477	1004	338	337	0	-15	40
8410632@N03	8923325395_da935d9baf_o.jpg	1784	(0, 2)	f	1909	1421	255	255	-5	0	33
8410632@N03	11848480875_3d4cbec222_o.jpg	1782	(25, 32)	m	1874	127	1224	1224	-15	0	59
8410632@N03	11848480875_3d4cbec222_o.jpg	1783	(25, 32)	f	902	1004	1013	1013	-5	0	99
8410632@N03	10458733793_a7a4fd0725_o.jpg	1782	(25, 32)	m	626	406	344	344	-10	0	75
8410632@N03	10458733793_a7a4fd0725_o.jpg	1783	(25, 32)	f	342	458	284	284	-5	0	102
8410632@N03	10458733793_a7a4fd0725_o.jpg	1785	(4, 6)	m	808	729	244	243	0	0	57
8410632@N03	11257136085_ac4ea7506a_o.jpg	1784	(0, 2)	f	176	158	1239	1241	10	45	10
8410632@N03	11257291866_6706b4c25d_o.jpg	1792	(25, 32)	m	0	220	836	1044	10	0	61
8410632@N03	9189242666_9e71170910_o.jpg	1782	(25, 32)	m	892	199	829	828	-25	30	32
8410632@N03	9189242666_9e71170910_o.jpg	1785	(4, 6)	m	1804	851	758	758	5	0	139
8410632@N03	9189242666_9e71170910_o.jpg	1783	(25, 32)	f	1480	521	663	663	0	15	98
8410632@N03	9189242666_9e71170910_o.jpg	1784	(0, 2)	f	1166	1045	606	606	0	0	97
8410632@N03	11855860265_2d97504199_o.jpg	1782	(25, 32)	m	801	811	351	350	-10	0	49
8410632@N03	11855860265_2d97504199_o.jpg	1783	(25, 32)	f	1777	1101	337	338	0	0	48
8410632@N03	11848487935_857abe06e1_o.jpg	1788	(25, 32)	m	1670	317	739	739	-5	15	79
8410632@N03	11848487935_857abe06e1_o.jpg	1787	(38, 43)	f	1125	454	663	663	-5	30	44
8410632@N03	11856122686_3af3c65682_o.jpg	1785	(4, 6)	m	1216	1638	376	376	0	0	40
8410632@N03	11856122686_3af3c65682_o.jpg	1782	(25, 32)	m	379	368	370	369	0	0	38
8410632@N03	11856122686_3af3c65682_o.jpg	1783	(25, 32)	f	1195	508	299	300	-10	15	108
8410632@N03	10458737703_793bbc425d_o.jpg	1782	(25, 32)	m	974	125	440	441	-15	0	62
8410632@N03	10458737703_793bbc425d_o.jpg	1783	(25, 32)	f	683	234	336	335	-5	0	51
8410632@N03	10458737703_793bbc425d_o.jpg	1784	(0, 2)	f	835	669	272	272	10	0	10
8410632@N03	10458586625_c48aa82a20_o.jpg	1784	(0, 2)	f	286	187	992	992	-15	0	113
8410632@N03	9186440891_61fcb86496_o.jpg	1783	(25, 32)	f	1338	323	906	905	0	0	105
8410632@N03	9186440891_61fcb86496_o.jpg	1785	(4, 6)	m	2073	414	880	880	15	0	102
8410632@N03	9186440891_61fcb86496_o.jpg	1784	(0, 2)	f	992	604	708	707	10	0	118
8410632@N03	11856153373_4a799c0469_o.jpg	1786	(60, 100)	f	908	616	304	304	20	45	41
8410632@N03	9186493725_2f6431c6f6_o.jpg	1784	(0, 2)	f	1813	752	676	676	-10	0	14
8410632@N03	11856097863_90ea0ffb27_o.jpg	1783	(25, 32)	f	1976	1168	306	306	0	30	21
8410632@N03	9189440416_62336c026a_o.jpg	1784	(0, 2)	f	1061	1348	306	306	0	-15	99
8410632@N03	10458602115_7a63187803_o.jpg	1784	(0, 2)	f	230	236	1328	1328	-20	-45	38
8410632@N03	9186668437_6207b850d6_o.jpg	1784	(0, 2)	f	980	733	867	867	-5	0	17
8410632@N03	11848902104_6103619d90_o.jpg	1782	(25, 32)	m	1690	572	612	612	-15	15	43
8410632@N03	11848902104_6103619d90_o.jpg	1783	(25, 32)	f	1206	980	453	452	-15	15	115
8410632@N03	11848902104_6103619d90_o.jpg	1785	(4, 6)	m	1592	968	440	440	15	0	24
8410632@N03	11848902104_6103619d90_o.jpg	1784	(0, 2)	f	973	1075	396	396	-5	-45	28
8410632@N03	11848578636_e4604e7486_o.jpg	1784	(0, 2)	f	1617	301	1447	1447	-5	0	55
8410632@N03	11848433556_cc5aa8252d_o.jpg	1784	(0, 2)	f	1093	597	1428	1428	-5	0	73
8410632@N03	11257270625_976c22e1c1_o.jpg	1780	(8, 12)	m	47	0	2401	2435	-5	0	106
8410632@N03	10458399706_d7565549a6_o.jpg	1784	(0, 2)	f	1459	801	593	593	-15	0	134
8410632@N03	10458399706_d7565549a6_o.jpg	1785	(4, 6)	m	690	838	529	529	0	0	83
8410632@N03	8534553690_060bcdd8c1_o.jpg	1784	(0, 2)	f	688	470	1224	1224	0	0	9
8410632@N03	11848909214_1030aabe90_o.jpg	1790	(60, 100)	m	1424	186	1046	1045	-10	0	68
8410632@N03	11848909214_1030aabe90_o.jpg	1786	(60, 100)	f	957	921	816	816	5	0	37
8410632@N03	11855976303_487aeba470_o.jpg	1783	(25, 32)	f	430	165	812	812	0	0	61
8410632@N03	9189151594_7522fb69f5_o.jpg	1782	(25, 32)	m	1509	863	427	427	15	0	23
8410632@N03	11856680026_2d84d6c70b_o.jpg	1786	(60, 100)	f	1909	843	293	293	10	0	74
8410632@N03	11258917223_2ed359b64d_o.jpg	1788	(25, 32)	m	1343	139	408	408	15	30	90
8410632@N03	11258917223_2ed359b64d_o.jpg	1782	(25, 32)	m	171	231	404	405	5	-45	39
8410632@N03	10458453154_51c55d0319_o.jpg	1785	(4, 6)	m	918	379	612	612	5	0	53
8410632@N03	11856219503_b1c33ae76a_o.jpg	1782	(25, 32)	m	2030	788	504	504	5	0	25
8410632@N03	11856219503_b1c33ae76a_o.jpg	1783	(25, 32)	f	667	975	415	414	-5	0	57
8410632@N03	11856219503_b1c33ae76a_o.jpg	1784	(0, 2)	f	946	1063	383	382	-10	0	58
8410632@N03	10458538225_c68b221266_o.jpg	1782	(25, 32)	m	1767	427	1428	1428	15	45	8
8410632@N03	10458538225_c68b221266_o.jpg	1784	(0, 2)	f	1203	503	1052	1052	-5	15	164
8410632@N03	10458538225_c68b221266_o.jpg	1785	(4, 6)	m	753	508	1008	1007	-5	-45	30
8410632@N03	10458429784_8e527b97bf_o.jpg	1785	(4, 6)	m	1083	68	1059	1058	10	0	98
8410632@N03	11257331943_e1ea231a06_o.jpg	1791	35	f	748	223	696	696	20	-15	76
8410632@N03	11257331943_e1ea231a06_o.jpg	1787	(38, 43)	f	1202	167	600	599	-10	0	107
8410632@N03	9189458074_6fed397c60_o.jpg	1785	(4, 6)	m	1346	89	867	867	10	0	76
8410632@N03	11855907083_009b7bdd39_o.jpg	1783	(25, 32)	f	650	1249	982	982	5	30	98
8410632@N03	11855907083_009b7bdd39_o.jpg	1785	(4, 6)	m	162	1275	944	943	0	30	6
8410632@N03	11855907083_009b7bdd39_o.jpg	1782	(25, 32)	m	1141	591	873	873	0	0	46
8410632@N03	11855907083_009b7bdd39_o.jpg	1784	(0, 2)	f	1904	836	638	638	-20	30	47
8410632@N03	11856098034_4f0ddfb59a_o.jpg	1783	(25, 32)	f	522	495	886	886	15	0	62
8410632@N03	11856098034_4f0ddfb59a_o.jpg	1784	(0, 2)	f	820	1104	676	676	10	0	75
8410632@N03	10458460956_febbeed196_o.jpg	1784	(0, 2)	f	634	631	656	656	5	0	85
8410632@N03	8533471159_19a771445b_o.jpg	1785	(4, 6)	m	983	1059	389	389	-10	45	12
8410632@N03	10458557926_62fe79ed48_o.jpg	1782	(25, 32)	m	994	124	384	384	5	0	9
8410632@N03	10458557926_62fe79ed48_o.jpg	1783	(25, 32)	f	579	171	376	375	-10	30	18
8410632@N03	10458557926_62fe79ed48_o.jpg	1784	(0, 2)	f	723	582	280	280	5	0	7
8410632@N03	11855495673_7c0bf285c0_o.jpg	1784	(0, 2)	f	1788	814	1319	1320	-5	-15	36
8410632@N03	10458535324_8399e06eb1_o.jpg	1782	(25, 32)	m	1022	109	383	384	-5	30	63
8410632@N03	11257319476_c4d6c1894c_o.jpg	1786	(60, 100)	f	603	312	1032	1033	0	0	74
8410632@N03	11257319476_c4d6c1894c_o.jpg	1779	(8, 12)	f	1078	570	996	997	5	0	124
8410632@N03	8533665849_84001605e5_o.jpg	1785	(4, 6)	m	0	0	2448	2725	10	0	22
8410632@N03	11856212664_978bf52e0a_o.jpg	1783	(25, 32)	f	894	1362	1554	1556	-10	30	114
8410632@N03	11257255954_281e9583fe_o.jpg	1788	(25, 32)	m	1599	221	364	363	-5	30	53
8410632@N03	11257255954_281e9583fe_o.jpg	1790	(60, 100)	m	246	185	344	344	0	0	41
8410632@N03	11257255954_281e9583fe_o.jpg	1793	(38, 43)	m	646	310	304	303	0	0	22
8410632@N03	11257255954_281e9583fe_o.jpg	1786	(60, 100)	f	1302	487	280	280	10	15	24
8410632@N03	11257255954_281e9583fe_o.jpg	1783	(25, 32)	f	1035	484	252	252	0	0	88
8410632@N03	9186555125_359a11b7cb_o.jpg	1782	(25, 32)	m	2008	259	688	689	-10	0	10
8410632@N03	9186555125_359a11b7cb_o.jpg	1783	(25, 32)	f	411	599	561	561	10	0	16
8410632@N03	11856626776_f01d8d45b2_o.jpg	1784	(0, 2)	f	1369	463	204	204	10	30	17
8410632@N03	11848106725_d1d3c55b81_o.jpg	1785	(4, 6)	m	1673	535	593	593	5	15	125
8410632@N03	11848106725_d1d3c55b81_o.jpg	1784	(0, 2)	f	1322	854	498	497	10	-45	18
8410632@N03	9189195518_ae6202dd03_o.jpg	1784	(0, 2)	f	1769	627	1268	1269	5	0	83
8410632@N03	9186649023_51a45d86cd_o.jpg	1784	(0, 2)	f	836	455	1205	1205	0	0	70
8410632@N03	10458432456_b98ab3fbb4_o.jpg	1785	(4, 6)	m	683	696	810	810	-15	0	36
8410632@N03	10458393726_825f0333e6_o.jpg	1784	(0, 2)	f	1373	726	631	631	0	45	6
8410632@N03	10458393726_825f0333e6_o.jpg	1785	(4, 6)	m	624	639	625	624	15	30	11
8410632@N03	9186499825_a4a6cb7d76_o.jpg	1784	(0, 2)	f	1310	525	1071	1071	5	0	46
8410632@N03	10458470114_36fc7670d5_o.jpg	1783	(25, 32)	f	1112	58	599	600	-5	0	82
8410632@N03	8534526612_cc554e5db6_o.jpg	1784	(0, 2)	f	1351	1188	268	268	5	0	77
8410632@N03	8534526612_cc554e5db6_o.jpg	1785	(4, 6)	m	841	1078	261	262	0	0	58
8410632@N03	9188989914_e7582031ae_o.jpg	1784	(0, 2)	f	588	860	682	682	-10	0	23
8410632@N03	10458603323_4e7d851d74_o.jpg	1782	(25, 32)	m	1031	339	656	657	5	0	90
8410632@N03	10458603323_4e7d851d74_o.jpg	1783	(25, 32)	f	650	529	567	567	-10	-45	74
8410632@N03	8923354143_77d5c590e0_o.jpg	1782	(25, 32)	m	1075	509	612	612	10	0	88
8410632@N03	8923354143_77d5c590e0_o.jpg	1783	(25, 32)	f	1767	1055	491	490	-5	15	100
8410632@N03	11856150803_f347248a58_o.jpg	1786	(60, 100)	f	952	666	304	305	20	45	46
8410632@N03	9189435534_9fbaeb28d2_o.jpg	1783	(25, 32)	f	1361	667	975	976	5	0	21
8410632@N03	11855839453_f0604d935b_o.jpg	1790	(60, 100)	m	0	502	530	544	-25	15	56
8410632@N03	11855839453_f0604d935b_o.jpg	1784	(0, 2)	f	464	802	340	340	-10	-15	54
8410632@N03	10614772813_e691962ae6_o.jpg	1782	(25, 32)	m	925	1141	734	733	-15	30	46
8410632@N03	10614772813_e691962ae6_o.jpg	1785	(4, 6)	m	1155	666	516	516	0	15	77
8410632@N03	11257323143_59a86f094b_o.jpg	1788	(25, 32)	m	301	339	1676	1677	10	0	96
8410632@N03	11257323143_59a86f094b_o.jpg	1787	(38, 43)	f	1402	219	1345	1346	-5	0	58
8410632@N03	11848790853_769a5aec02_o.jpg	1788	(25, 32)	m	1820	1169	293	294	-5	45	43
8410632@N03	10458720493_1891c4448c_o.jpg	1782	(25, 32)	m	852	125	384	385	-15	45	17
8410632@N03	10458720493_1891c4448c_o.jpg	1784	(0, 2)	f	487	362	256	256	20	45	27
8410632@N03	9187069657_9c3379f050_o.jpg	1784	(0, 2)	f	1772	704	797	797	0	0	125
8410632@N03	10458702613_253e3bc660_o.jpg	1782	(25, 32)	m	1474	774	401	402	10	30	68
8410632@N03	10458702613_253e3bc660_o.jpg	1784	(0, 2)	f	1122	994	325	325	5	15	71
8410632@N03	10458702613_253e3bc660_o.jpg	1785	(4, 6)	m	994	914	306	306	-15	0	68
8410632@N03	10614712893_2e5108d7ab_o.jpg	1782	(25, 32)	m	1604	831	319	319	10	0	106
8410632@N03	10458466604_4105d1f68b_o.jpg	1785	(4, 6)	m	1698	127	829	829	20	0	42
8410632@N03	11849296606_30d7170550_o.jpg	1784	(0, 2)	f	927	1227	434	433	-10	-15	8
8410632@N03	11848460576_8e7ee29c84_o.jpg	1785	(4, 6)	m	992	345	632	631	10	15	7
8410632@N03	11257359396_464cb6567c_o.jpg	1786	(60, 100)	f	451	335	1044	1045	-10	15	12
86629393@N00	11697605323_56c219b03a_o.jpg	1795	(38, 43)	f	1190	922	274	274	5	30	28
86629393@N00	11697605323_56c219b03a_o.jpg	1796	(38, 43)	m	1074	632	267	268	-5	0	10
86629393@N00	11679828495_7b5bc32c4e_o.jpg	1797	(4, 6)	m	943	1281	414	414	-100	0	113
86629393@N00	11696489975_a29f3b702b_o.jpg	1798	(38, 43)	m	537	935	612	612	10	-15	111
86629393@N00	11696489975_a29f3b702b_o.jpg	1796	(38, 43)	m	2811	1219	453	548	-10	30	97
